BR,VS1,I,0.01,0.03,510.0, 4/24/2026
BR,VS2,I,0.01,0.03,510.0, 4/24/2026
BR,SI1,I,0.01,0.03,430.0, 4/24/2026
BR,SI2,I,0.01,0.03,390.0, 4/24/2026
BR,SI3,I,0.01,0.03,350.0, 4/24/2026
BR,I1,I,0.01,0.03,310.0, 4/24/2026
BR,I2,I,0.01,0.03,260.0, 4/24/2026
BR,I3,I,0.01,0.03,220.0, 4/24/2026
BR,IF,J,0.01,0.03,570.0, 4/24/2026
BR,VVS1,J,0.01,0.03,570.0, 4/24/2026
BR,VVS2,J,0.01,0.03,570.0, 4/24/2026
BR,VS1,J,0.01,0.03,510.0, 4/24/2026
BR,VS2,J,0.01,0.03,510.0, 4/24/2026
BR,SI1,J,0.01,0.03,430.0, 4/24/2026
BR,SI2,J,0.01,0.03,390.0, 4/24/2026
BR,SI3,J,0.01,0.03,350.0, 4/24/2026
BR,I1,J,0.01,0.03,310.0, 4/24/2026
BR,I2,J,0.01,0.03,260.0, 4/24/2026
BR,I3,J,0.01,0.03,220.0, 4/24/2026
BR,IF,K,0.01,0.03,400.0, 4/24/2026
BR,VVS1,K,0.01,0.03,400.0, 4/24/2026
BR,VVS2,K,0.01,0.03,400.0, 4/24/2026
BR,VS1,K,0.01,0.03,360.0, 4/24/2026
BR,VS2,K,0.01,0.03,360.0, 4/24/2026
BR,SI1,K,0.01,0.03,310.0, 4/24/2026
BR,SI2,K,0.01,0.03,280.0, 4/24/2026
BR,SI3,K,0.01,0.03,250.0, 4/24/2026
BR,I1,K,0.01,0.03,220.0, 4/24/2026
BR,I2,K,0.01,0.03,180.0, 4/24/2026
BR,I3,K,0.01,0.03,150.0, 4/24/2026
BR,IF,L,0.01,0.03,400.0, 4/24/2026
BR,VVS1,L,0.01,0.03,400.0, 4/24/2026
BR,VVS2,L,0.01,0.03,400.0, 4/24/2026
BR,VS1,L,0.01,0.03,360.0, 4/24/2026
BR,VS2,L,0.01,0.03,360.0, 4/24/2026
BR,SI1,L,0.01,0.03,310.0, 4/24/2026
BR,SI2,L,0.01,0.03,280.0, 4/24/2026
BR,SI3,L,0.01,0.03,250.0, 4/24/2026
BR,I1,L,0.01,0.03,220.0, 4/24/2026
BR,I2,L,0.01,0.03,180.0, 4/24/2026
BR,I3,L,0.01,0.03,150.0, 4/24/2026
BR,IF,M,0.01,0.03,270.0, 4/24/2026
BR,VVS1,M,0.01,0.03,270.0, 4/24/2026
BR,VVS2,M,0.01,0.03,270.0, 4/24/2026
BR,VS1,M,0.01,0.03,240.0, 4/24/2026
BR,VS2,M,0.01,0.03,240.0, 4/24/2026
BR,SI1,M,0.01,0.03,210.0, 4/24/2026
BR,SI2,M,0.01,0.03,190.0, 4/24/2026
BR,SI3,M,0.01,0.03,170.0, 4/24/2026
BR,I1,M,0.01,0.03,150.0, 4/24/2026
BR,I2,M,0.01,0.03,130.0, 4/24/2026
BR,I3,M,0.01,0.03,110.0, 4/24/2026
BR,IF,N,0.01,0.03,270.0, 4/24/2026
BR,VVS1,N,0.01,0.03,270.0, 4/24/2026
BR,VVS2,N,0.01,0.03,270.0, 4/24/2026
BR,VS1,N,0.01,0.03,240.0, 4/24/2026
BR,VS2,N,0.01,0.03,240.0, 4/24/2026
BR,SI1,N,0.01,0.03,210.0, 4/24/2026
BR,SI2,N,0.01,0.03,190.0, 4/24/2026
BR,SI3,N,0.01,0.03,170.0, 4/24/2026
BR,I1,N,0.01,0.03,150.0, 4/24/2026
BR,I2,N,0.01,0.03,130.0, 4/24/2026
BR,I3,N,0.01,0.03,110.0, 4/24/2026
BR,IF,D,0.04,0.07,860.0, 4/24/2026
BR,VVS1,D,0.04,0.07,860.0, 4/24/2026
BR,VVS2,D,0.04,0.07,860.0, 4/24/2026
BR,VS1,D,0.04,0.07,750.0, 4/24/2026
BR,VS2,D,0.04,0.07,750.0, 4/24/2026
BR,SI1,D,0.04,0.07,660.0, 4/24/2026
BR,SI2,D,0.04,0.07,570.0, 4/24/2026
BR,SI3,D,0.04,0.07,510.0, 4/24/2026
BR,I1,D,0.04,0.07,450.0, 4/24/2026
BR,I2,D,0.04,0.07,370.0, 4/24/2026
BR,I3,D,0.04,0.07,290.0, 4/24/2026
BR,IF,E,0.04,0.07,860.0, 4/24/2026
BR,VVS1,E,0.04,0.07,860.0, 4/24/2026
BR,VVS2,E,0.04,0.07,860.0, 4/24/2026
BR,VS1,E,0.04,0.07,750.0, 4/24/2026
BR,VS2,E,0.04,0.07,750.0, 4/24/2026
BR,SI1,E,0.04,0.07,660.0, 4/24/2026
BR,SI2,E,0.04,0.07,570.0, 4/24/2026
BR,SI3,E,0.04,0.07,510.0, 4/24/2026
BR,I1,E,0.04,0.07,450.0, 4/24/2026
BR,I2,E,0.04,0.07,370.0, 4/24/2026
BR,I3,E,0.04,0.07,290.0, 4/24/2026
BR,IF,F,0.04,0.07,860.0, 4/24/2026
BR,VVS1,F,0.04,0.07,860.0, 4/24/2026
BR,VVS2,F,0.04,0.07,860.0, 4/24/2026
BR,VS1,F,0.04,0.07,750.0, 4/24/2026
BR,VS2,F,0.04,0.07,750.0, 4/24/2026
BR,SI1,F,0.04,0.07,660.0, 4/24/2026
BR,SI2,F,0.04,0.07,570.0, 4/24/2026
BR,SI3,F,0.04,0.07,510.0, 4/24/2026
BR,I1,F,0.04,0.07,450.0, 4/24/2026
BR,I2,F,0.04,0.07,370.0, 4/24/2026
BR,I3,F,0.04,0.07,290.0, 4/24/2026
BR,IF,G,0.04,0.07,710.0, 4/24/2026
BR,VVS1,G,0.04,0.07,710.0, 4/24/2026
BR,VVS2,G,0.04,0.07,710.0, 4/24/2026
BR,VS1,G,0.04,0.07,640.0, 4/24/2026
BR,VS2,G,0.04,0.07,640.0, 4/24/2026
BR,SI1,G,0.04,0.07,570.0, 4/24/2026
BR,SI2,G,0.04,0.07,500.0, 4/24/2026
BR,SI3,G,0.04,0.07,450.0, 4/24/2026
BR,I1,G,0.04,0.07,400.0, 4/24/2026
BR,I2,G,0.04,0.07,330.0, 4/24/2026
BR,I3,G,0.04,0.07,260.0, 4/24/2026
BR,IF,H,0.04,0.07,710.0, 4/24/2026
BR,VVS1,H,0.04,0.07,710.0, 4/24/2026
BR,VVS2,H,0.04,0.07,710.0, 4/24/2026
BR,VS1,H,0.04,0.07,640.0, 4/24/2026
BR,VS2,H,0.04,0.07,640.0, 4/24/2026
BR,SI1,H,0.04,0.07,570.0, 4/24/2026
BR,SI2,H,0.04,0.07,500.0, 4/24/2026
BR,SI3,H,0.04,0.07,450.0, 4/24/2026
BR,I1,H,0.04,0.07,400.0, 4/24/2026
BR,I2,H,0.04,0.07,330.0, 4/24/2026
BR,I3,H,0.04,0.07,260.0, 4/24/2026
BR,IF,I,0.04,0.07,600.0, 4/24/2026
BR,VVS1,I,0.04,0.07,600.0, 4/24/2026
BR,VVS2,I,0.04,0.07,600.0, 4/24/2026
BR,VS1,I,0.04,0.07,540.0, 4/24/2026
BR,VS2,I,0.04,0.07,540.0, 4/24/2026
BR,SI1,I,0.04,0.07,470.0, 4/24/2026
BR,SI2,I,0.04,0.07,420.0, 4/24/2026
BR,SI3,I,0.04,0.07,380.0, 4/24/2026
BR,I1,I,0.04,0.07,340.0, 4/24/2026
BR,I2,I,0.04,0.07,280.0, 4/24/2026
BR,I3,I,0.04,0.07,230.0, 4/24/2026
BR,IF,J,0.04,0.07,600.0, 4/24/2026
BR,VVS1,J,0.04,0.07,600.0, 4/24/2026
BR,VVS2,J,0.04,0.07,600.0, 4/24/2026
BR,VS1,J,0.04,0.07,540.0, 4/24/2026
BR,VS2,J,0.04,0.07,540.0, 4/24/2026
BR,SI1,J,0.04,0.07,470.0, 4/24/2026
BR,SI2,J,0.04,0.07,420.0, 4/24/2026
BR,SI3,J,0.04,0.07,380.0, 4/24/2026
BR,I1,J,0.04,0.07,340.0, 4/24/2026
BR,I2,J,0.04,0.07,280.0, 4/24/2026
BR,I3,J,0.04,0.07,230.0, 4/24/2026
BR,IF,K,0.04,0.07,430.0, 4/24/2026
BR,VVS1,K,0.04,0.07,430.0, 4/24/2026
BR,VVS2,K,0.04,0.07,430.0, 4/24/2026
BR,VS1,K,0.04,0.07,390.0, 4/24/2026
BR,VS2,K,0.04,0.07,390.0, 4/24/2026
BR,SI1,K,0.04,0.07,340.0, 4/24/2026
BR,SI2,K,0.04,0.07,300.0, 4/24/2026
BR,SI3,K,0.04,0.07,270.0, 4/24/2026
BR,I1,K,0.04,0.07,240.0, 4/24/2026
BR,I2,K,0.04,0.07,200.0, 4/24/2026
BR,I3,K,0.04,0.07,160.0, 4/24/2026
BR,IF,L,0.04,0.07,430.0, 4/24/2026
BR,VVS1,L,0.04,0.07,430.0, 4/24/2026
BR,VVS2,L,0.04,0.07,430.0, 4/24/2026
BR,VS1,L,0.04,0.07,390.0, 4/24/2026
BR,VS2,L,0.04,0.07,390.0, 4/24/2026
BR,SI1,L,0.04,0.07,340.0, 4/24/2026
BR,SI2,L,0.04,0.07,300.0, 4/24/2026
BR,SI3,L,0.04,0.07,270.0, 4/24/2026
BR,I1,L,0.04,0.07,240.0, 4/24/2026
BR,I2,L,0.04,0.07,200.0, 4/24/2026
BR,I3,L,0.04,0.07,160.0, 4/24/2026
BR,IF,M,0.04,0.07,290.0, 4/24/2026
BR,VVS1,M,0.04,0.07,290.0, 4/24/2026
BR,VVS2,M,0.04,0.07,290.0, 4/24/2026
BR,VS1,M,0.04,0.07,260.0, 4/24/2026
BR,VS2,M,0.04,0.07,260.0, 4/24/2026
BR,SI1,M,0.04,0.07,230.0, 4/24/2026
BR,SI2,M,0.04,0.07,200.0, 4/24/2026
BR,SI3,M,0.04,0.07,180.0, 4/24/2026
BR,I1,M,0.04,0.07,160.0, 4/24/2026
BR,I2,M,0.04,0.07,140.0, 4/24/2026
BR,I3,M,0.04,0.07,120.0, 4/24/2026
BR,IF,N,0.04,0.07,290.0, 4/24/2026
BR,VVS1,N,0.04,0.07,290.0, 4/24/2026
BR,VVS2,N,0.04,0.07,290.0, 4/24/2026
BR,VS1,N,0.04,0.07,260.0, 4/24/2026
BR,VS2,N,0.04,0.07,260.0, 4/24/2026
BR,SI1,N,0.04,0.07,230.0, 4/24/2026
BR,SI2,N,0.04,0.07,200.0, 4/24/2026
BR,SI3,N,0.04,0.07,180.0, 4/24/2026
BR,I1,N,0.04,0.07,160.0, 4/24/2026
BR,I2,N,0.04,0.07,140.0, 4/24/2026
BR,I3,N,0.04,0.07,120.0, 4/24/2026
BR,IF,D,0.08,0.14,1010.0, 4/24/2026
BR,VVS1,D,0.08,0.14,1010.0, 4/24/2026
BR,VVS2,D,0.08,0.14,1010.0, 4/24/2026
BR,VS1,D,0.08,0.14,910.0, 4/24/2026
BR,VS2,D,0.08,0.14,910.0, 4/24/2026
BR,SI1,D,0.08,0.14,810.0, 4/24/2026
BR,SI2,D,0.08,0.14,720.0, 4/24/2026
BR,SI3,D,0.08,0.14,630.0, 4/24/2026
BR,I1,D,0.08,0.14,520.0, 4/24/2026
BR,I2,D,0.08,0.14,440.0, 4/24/2026
BR,I3,D,0.08,0.14,370.0, 4/24/2026
BR,IF,E,0.08,0.14,1010.0, 4/24/2026
BR,VVS1,E,0.08,0.14,1010.0, 4/24/2026
BR,VVS2,E,0.08,0.14,1010.0, 4/24/2026
BR,VS1,E,0.08,0.14,910.0, 4/24/2026
BR,VS2,E,0.08,0.14,910.0, 4/24/2026
BR,SI1,E,0.08,0.14,810.0, 4/24/2026
BR,SI2,E,0.08,0.14,720.0, 4/24/2026
BR,SI3,E,0.08,0.14,630.0, 4/24/2026
BR,I1,E,0.08,0.14,520.0, 4/24/2026
BR,I2,E,0.08,0.14,440.0, 4/24/2026
BR,I3,E,0.08,0.14,370.0, 4/24/2026
BR,IF,F,0.08,0.14,1010.0, 4/24/2026
BR,VVS1,F,0.08,0.14,1010.0, 4/24/2026
BR,VVS2,F,0.08,0.14,1010.0, 4/24/2026
BR,VS1,F,0.08,0.14,910.0, 4/24/2026
BR,VS2,F,0.08,0.14,910.0, 4/24/2026
BR,SI1,F,0.08,0.14,810.0, 4/24/2026
BR,SI2,F,0.08,0.14,720.0, 4/24/2026
BR,SI3,F,0.08,0.14,630.0, 4/24/2026
BR,I1,F,0.08,0.14,520.0, 4/24/2026
BR,I2,F,0.08,0.14,440.0, 4/24/2026
BR,I3,F,0.08,0.14,370.0, 4/24/2026
BR,IF,G,0.08,0.14,840.0, 4/24/2026
BR,VVS1,G,0.08,0.14,840.0, 4/24/2026
BR,VVS2,G,0.08,0.14,840.0, 4/24/2026
BR,VS1,G,0.08,0.14,770.0, 4/24/2026
BR,VS2,G,0.08,0.14,770.0, 4/24/2026
BR,SI1,G,0.08,0.14,700.0, 4/24/2026
BR,SI2,G,0.08,0.14,630.0, 4/24/2026
BR,SI3,G,0.08,0.14,550.0, 4/24/2026
BR,I1,G,0.08,0.14,460.0, 4/24/2026
BR,I2,G,0.08,0.14,380.0, 4/24/2026
BR,I3,G,0.08,0.14,320.0, 4/24/2026
BR,IF,H,0.08,0.14,840.0, 4/24/2026
BR,VVS1,H,0.08,0.14,840.0, 4/24/2026
BR,VVS2,H,0.08,0.14,840.0, 4/24/2026
BR,VS1,H,0.08,0.14,770.0, 4/24/2026
BR,VS2,H,0.08,0.14,770.0, 4/24/2026
BR,SI1,H,0.08,0.14,700.0, 4/24/2026
BR,SI2,H,0.08,0.14,630.0, 4/24/2026
BR,SI3,H,0.08,0.14,550.0, 4/24/2026
BR,I1,H,0.08,0.14,460.0, 4/24/2026
BR,I2,H,0.08,0.14,380.0, 4/24/2026
BR,I3,H,0.08,0.14,320.0, 4/24/2026
BR,IF,I,0.08,0.14,700.0, 4/24/2026
BR,VVS1,I,0.08,0.14,700.0, 4/24/2026
BR,VVS2,I,0.08,0.14,700.0, 4/24/2026
BR,VS1,I,0.08,0.14,640.0, 4/24/2026
BR,VS2,I,0.08,0.14,640.0, 4/24/2026
BR,SI1,I,0.08,0.14,580.0, 4/24/2026
BR,SI2,I,0.08,0.14,520.0, 4/24/2026
BR,SI3,I,0.08,0.14,450.0, 4/24/2026
BR,I1,I,0.08,0.14,400.0, 4/24/2026
BR,I2,I,0.08,0.14,330.0, 4/24/2026
BR,I3,I,0.08,0.14,280.0, 4/24/2026
BR,IF,J,0.08,0.14,700.0, 4/24/2026
BR,VVS1,J,0.08,0.14,700.0, 4/24/2026
BR,VVS2,J,0.08,0.14,700.0, 4/24/2026
BR,VS1,J,0.08,0.14,640.0, 4/24/2026
BR,VS2,J,0.08,0.14,640.0, 4/24/2026
BR,SI1,J,0.08,0.14,580.0, 4/24/2026
BR,SI2,J,0.08,0.14,520.0, 4/24/2026
BR,SI3,J,0.08,0.14,450.0, 4/24/2026
BR,I1,J,0.08,0.14,400.0, 4/24/2026
BR,I2,J,0.08,0.14,330.0, 4/24/2026
BR,I3,J,0.08,0.14,280.0, 4/24/2026
BR,IF,K,0.08,0.14,540.0, 4/24/2026
BR,VVS1,K,0.08,0.14,540.0, 4/24/2026
BR,VVS2,K,0.08,0.14,540.0, 4/24/2026
BR,VS1,K,0.08,0.14,490.0, 4/24/2026
BR,VS2,K,0.08,0.14,490.0, 4/24/2026
BR,SI1,K,0.08,0.14,430.0, 4/24/2026
BR,SI2,K,0.08,0.14,380.0, 4/24/2026
BR,SI3,K,0.08,0.14,340.0, 4/24/2026
BR,I1,K,0.08,0.14,300.0, 4/24/2026
BR,I2,K,0.08,0.14,250.0, 4/24/2026
BR,I3,K,0.08,0.14,200.0, 4/24/2026
BR,IF,L,0.08,0.14,540.0, 4/24/2026
BR,VVS1,L,0.08,0.14,540.0, 4/24/2026
BR,VVS2,L,0.08,0.14,540.0, 4/24/2026
BR,VS1,L,0.08,0.14,490.0, 4/24/2026
BR,VS2,L,0.08,0.14,490.0, 4/24/2026
BR,SI1,L,0.08,0.14,430.0, 4/24/2026
BR,SI2,L,0.08,0.14,380.0, 4/24/2026
BR,SI3,L,0.08,0.14,340.0, 4/24/2026
BR,I1,L,0.08,0.14,300.0, 4/24/2026
BR,I2,L,0.08,0.14,250.0, 4/24/2026
BR,I3,L,0.08,0.14,200.0, 4/24/2026
BR,IF,M,0.08,0.14,380.0, 4/24/2026
BR,VVS1,M,0.08,0.14,380.0, 4/24/2026
BR,VVS2,M,0.08,0.14,380.0, 4/24/2026
BR,VS1,M,0.08,0.14,340.0, 4/24/2026
BR,VS2,M,0.08,0.14,340.0, 4/24/2026
BR,SI1,M,0.08,0.14,300.0, 4/24/2026
BR,SI2,M,0.08,0.14,260.0, 4/24/2026
BR,SI3,M,0.08,0.14,230.0, 4/24/2026
BR,I1,M,0.08,0.14,200.0, 4/24/2026
BR,I2,M,0.08,0.14,170.0, 4/24/2026
BR,I3,M,0.08,0.14,140.0, 4/24/2026
BR,IF,N,0.08,0.14,380.0, 4/24/2026
BR,VVS1,N,0.08,0.14,380.0, 4/24/2026
BR,VVS2,N,0.08,0.14,380.0, 4/24/2026
BR,VS1,N,0.08,0.14,340.0, 4/24/2026
BR,VS2,N,0.08,0.14,340.0, 4/24/2026
BR,SI1,N,0.08,0.14,300.0, 4/24/2026
BR,SI2,N,0.08,0.14,260.0, 4/24/2026
BR,SI3,N,0.08,0.14,230.0, 4/24/2026
BR,I1,N,0.08,0.14,200.0, 4/24/2026
BR,I2,N,0.08,0.14,170.0, 4/24/2026
BR,I3,N,0.08,0.14,140.0, 4/24/2026
BR,IF,D,0.15,0.17,1130.0, 4/24/2026
BR,VVS1,D,0.15,0.17,1130.0, 4/24/2026
BR,VVS2,D,0.15,0.17,1130.0, 4/24/2026
BR,VS1,D,0.15,0.17,1000.0, 4/24/2026
BR,VS2,D,0.15,0.17,1000.0, 4/24/2026
BR,SI1,D,0.15,0.17,880.0, 4/24/2026
BR,SI2,D,0.15,0.17,770.0, 4/24/2026
BR,SI3,D,0.15,0.17,680.0, 4/24/2026
BR,I1,D,0.15,0.17,580.0, 4/24/2026
BR,I2,D,0.15,0.17,480.0, 4/24/2026
BR,I3,D,0.15,0.17,400.0, 4/24/2026
BR,IF,E,0.15,0.17,1130.0, 4/24/2026
BR,VVS1,E,0.15,0.17,1130.0, 4/24/2026
BR,VVS2,E,0.15,0.17,1130.0, 4/24/2026
BR,VS1,E,0.15,0.17,1000.0, 4/24/2026
BR,VS2,E,0.15,0.17,1000.0, 4/24/2026
BR,SI1,E,0.15,0.17,880.0, 4/24/2026
BR,SI2,E,0.15,0.17,770.0, 4/24/2026
BR,SI3,E,0.15,0.17,680.0, 4/24/2026
BR,I1,E,0.15,0.17,580.0, 4/24/2026
BR,I2,E,0.15,0.17,480.0, 4/24/2026
BR,I3,E,0.15,0.17,400.0, 4/24/2026
BR,IF,F,0.15,0.17,1130.0, 4/24/2026
BR,VVS1,F,0.15,0.17,1130.0, 4/24/2026
BR,VVS2,F,0.15,0.17,1130.0, 4/24/2026
BR,VS1,F,0.15,0.17,1000.0, 4/24/2026
BR,VS2,F,0.15,0.17,1000.0, 4/24/2026
BR,SI1,F,0.15,0.17,880.0, 4/24/2026
BR,SI2,F,0.15,0.17,770.0, 4/24/2026
BR,SI3,F,0.15,0.17,680.0, 4/24/2026
BR,I1,F,0.15,0.17,580.0, 4/24/2026
BR,I2,F,0.15,0.17,480.0, 4/24/2026
BR,I3,F,0.15,0.17,400.0, 4/24/2026
BR,IF,G,0.15,0.17,960.0, 4/24/2026
BR,VVS1,G,0.15,0.17,960.0, 4/24/2026
BR,VVS2,G,0.15,0.17,960.0, 4/24/2026
BR,VS1,G,0.15,0.17,860.0, 4/24/2026
BR,VS2,G,0.15,0.17,860.0, 4/24/2026
BR,SI1,G,0.15,0.17,770.0, 4/24/2026
BR,SI2,G,0.15,0.17,680.0, 4/24/2026
BR,SI3,G,0.15,0.17,590.0, 4/24/2026
BR,I1,G,0.15,0.17,510.0, 4/24/2026
BR,I2,G,0.15,0.17,420.0, 4/24/2026
BR,I3,G,0.15,0.17,360.0, 4/24/2026
BR,IF,H,0.15,0.17,960.0, 4/24/2026
BR,VVS1,H,0.15,0.17,960.0, 4/24/2026
BR,VVS2,H,0.15,0.17,960.0, 4/24/2026
BR,VS1,H,0.15,0.17,860.0, 4/24/2026
BR,VS2,H,0.15,0.17,860.0, 4/24/2026
BR,SI1,H,0.15,0.17,770.0, 4/24/2026
BR,SI2,H,0.15,0.17,680.0, 4/24/2026
BR,SI3,H,0.15,0.17,590.0, 4/24/2026
BR,I1,H,0.15,0.17,510.0, 4/24/2026
BR,I2,H,0.15,0.17,420.0, 4/24/2026
BR,I3,H,0.15,0.17,360.0, 4/24/2026
BR,IF,I,0.15,0.17,780.0, 4/24/2026
BR,VVS1,I,0.15,0.17,780.0, 4/24/2026
BR,VVS2,I,0.15,0.17,780.0, 4/24/2026
BR,VS1,I,0.15,0.17,700.0, 4/24/2026
BR,VS2,I,0.15,0.17,700.0, 4/24/2026
BR,SI1,I,0.15,0.17,630.0, 4/24/2026
BR,SI2,I,0.15,0.17,560.0, 4/24/2026
BR,SI3,I,0.15,0.17,480.0, 4/24/2026
BR,I1,I,0.15,0.17,430.0, 4/24/2026
BR,I2,I,0.15,0.17,360.0, 4/24/2026
BR,I3,I,0.15,0.17,310.0, 4/24/2026
BR,IF,J,0.15,0.17,780.0, 4/24/2026
BR,VVS1,J,0.15,0.17,780.0, 4/24/2026
BR,VVS2,J,0.15,0.17,780.0, 4/24/2026
BR,VS1,J,0.15,0.17,700.0, 4/24/2026
BR,VS2,J,0.15,0.17,700.0, 4/24/2026
BR,SI1,J,0.15,0.17,630.0, 4/24/2026
BR,SI2,J,0.15,0.17,560.0, 4/24/2026
BR,SI3,J,0.15,0.17,480.0, 4/24/2026
BR,I1,J,0.15,0.17,430.0, 4/24/2026
BR,I2,J,0.15,0.17,360.0, 4/24/2026
BR,I3,J,0.15,0.17,310.0, 4/24/2026
BR,IF,K,0.15,0.17,620.0, 4/24/2026
BR,VVS1,K,0.15,0.17,620.0, 4/24/2026
BR,VVS2,K,0.15,0.17,620.0, 4/24/2026
BR,VS1,K,0.15,0.17,540.0, 4/24/2026
BR,VS2,K,0.15,0.17,540.0, 4/24/2026
BR,SI1,K,0.15,0.17,470.0, 4/24/2026
BR,SI2,K,0.15,0.17,410.0, 4/24/2026
BR,SI3,K,0.15,0.17,360.0, 4/24/2026
BR,I1,K,0.15,0.17,320.0, 4/24/2026
BR,I2,K,0.15,0.17,270.0, 4/24/2026
BR,I3,K,0.15,0.17,230.0, 4/24/2026
BR,IF,L,0.15,0.17,620.0, 4/24/2026
BR,VVS1,L,0.15,0.17,620.0, 4/24/2026
BR,VVS2,L,0.15,0.17,620.0, 4/24/2026
BR,VS1,L,0.15,0.17,540.0, 4/24/2026
BR,VS2,L,0.15,0.17,540.0, 4/24/2026
BR,SI1,L,0.15,0.17,470.0, 4/24/2026
BR,SI2,L,0.15,0.17,410.0, 4/24/2026
BR,SI3,L,0.15,0.17,360.0, 4/24/2026
BR,I1,L,0.15,0.17,320.0, 4/24/2026
BR,I2,L,0.15,0.17,270.0, 4/24/2026
BR,I3,L,0.15,0.17,230.0, 4/24/2026
BR,IF,M,0.15,0.17,450.0, 4/24/2026
BR,VVS1,M,0.15,0.17,450.0, 4/24/2026
BR,VVS2,M,0.15,0.17,450.0, 4/24/2026
BR,VS1,M,0.15,0.17,390.0, 4/24/2026
BR,VS2,M,0.15,0.17,390.0, 4/24/2026
BR,SI1,M,0.15,0.17,340.0, 4/24/2026
BR,SI2,M,0.15,0.17,300.0, 4/24/2026
BR,SI3,M,0.15,0.17,270.0, 4/24/2026
BR,I1,M,0.15,0.17,230.0, 4/24/2026
BR,I2,M,0.15,0.17,190.0, 4/24/2026
BR,I3,M,0.15,0.17,160.0, 4/24/2026
BR,IF,N,0.15,0.17,450.0, 4/24/2026
BR,VVS1,N,0.15,0.17,450.0, 4/24/2026
BR,VVS2,N,0.15,0.17,450.0, 4/24/2026
BR,VS1,N,0.15,0.17,390.0, 4/24/2026
BR,VS2,N,0.15,0.17,390.0, 4/24/2026
BR,SI1,N,0.15,0.17,340.0, 4/24/2026
BR,SI2,N,0.15,0.17,300.0, 4/24/2026
BR,SI3,N,0.15,0.17,270.0, 4/24/2026
BR,I1,N,0.15,0.17,230.0, 4/24/2026
BR,I2,N,0.15,0.17,190.0, 4/24/2026
BR,I3,N,0.15,0.17,160.0, 4/24/2026
